identifier,digital resource locator,contributing repository,title,date created (W3CDTF),"date created (human readable, for approximate dates)",creator,rights,language,subject,type,extent,spatial,description,publisher,isPartOf,full text available (y/n)?,local data 1,local data 2,local data 3
131517102,https://catalog.archives.gov/id/131517102,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Quick,1864-09-08,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Quick at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517103,https://catalog.archives.gov/id/131517103,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Quinn,1864-01-08,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Quinn at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517104,https://catalog.archives.gov/id/131517104,National Archives at Philadelphia,Correspondence Relating to the Employment of Eliza Rau,1864-01-14,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Eliza Rau at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517105,https://catalog.archives.gov/id/131517105,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Reck,1864-02-01,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Reck at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517106,https://catalog.archives.gov/id/131517106,National Archives at Philadelphia,Correspondence Relating to the Employment of Hannah Redman,1864-04-14,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Hannah Redman at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517107,https://catalog.archives.gov/id/131517107,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Repsher,1864-03-29,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Repsher at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517108,https://catalog.archives.gov/id/131517108,National Archives at Philadelphia,Correspondence Relating to the Employment of Marguerite Ridgeway,1864-01-11,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Marguerite Ridgeway at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517109,https://catalog.archives.gov/id/131517109,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah G Rodgers,1864-03-31,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah G Rodgers at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517110,https://catalog.archives.gov/id/131517110,National Archives at Philadelphia,Correspondence Relating to the Employment of Martha Sanders,1864-09-15,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Martha Sanders at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517111,https://catalog.archives.gov/id/131517111,National Archives at Philadelphia,Correspondence Relating to the Employment of Hepha Schmedding,1864-11-08,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Hepha Schmedding at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517112,https://catalog.archives.gov/id/131517112,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Schoetler/Schoeher,1864-09-19,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Schoetler/Schoeher at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517113,https://catalog.archives.gov/id/131517113,National Archives at Philadelphia,Correspondence Relating to the Employment of Phoebe Scroggy,1864-09-07,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Phoebe Scroggy at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517114,https://catalog.archives.gov/id/131517114,National Archives at Philadelphia,Correspondence Relating to the Employment of Anna Seeds,1864-03-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Anna Seeds at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517115,https://catalog.archives.gov/id/131517115,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary A Sellmeyer,1864-10-11,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary A Sellmeyer at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517116,https://catalog.archives.gov/id/131517116,National Archives at Philadelphia,Correspondence Relating to the Employment of Martha Semler,1864-10-07,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Martha Semler at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517117,https://catalog.archives.gov/id/131517117,National Archives at Philadelphia,Correspondence Relating to the Employment of Ann Shannon,1864-07-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ann Shannon at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517118,https://catalog.archives.gov/id/131517118,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Sheans,1864-10-03,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Sheans at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517119,https://catalog.archives.gov/id/131517119,National Archives at Philadelphia,Correspondence Relating to the Employment of Julia Sheehan,1864-09-27,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Julia Sheehan at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517120,https://catalog.archives.gov/id/131517120,National Archives at Philadelphia,Correspondence Relating to the Employment of Sarah Sheetz,1864-08-22,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sarah Sheetz at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517121,https://catalog.archives.gov/id/131517121,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary M Sheppard,1864-01-24,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary M Sheppard at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517122,https://catalog.archives.gov/id/131517122,National Archives at Philadelphia,Correspondence Relating to the Employment of Rebecca Sheppard,1864-10-17,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Rebecca Sheppard at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517123,https://catalog.archives.gov/id/131517123,National Archives at Philadelphia,Correspondence Relating to the Employment of Alice Shields,1864-09-22,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Alice Shields at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517124,https://catalog.archives.gov/id/131517124,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Shields,1864-07-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Shields at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517125,https://catalog.archives.gov/id/131517125,National Archives at Philadelphia,Correspondence Relating to the Employment of Hannah Shinn,1864-01-13,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Hannah Shinn at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517126,https://catalog.archives.gov/id/131517126,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Slack,1864-09-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Slack at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517127,https://catalog.archives.gov/id/131517127,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaret Slaughter,1864-05-24,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaret Slaughter at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517128,https://catalog.archives.gov/id/131517128,National Archives at Philadelphia,Correspondence Relating to the Employment of Eliza Smith,1864-09-08,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Eliza Smith at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517129,https://catalog.archives.gov/id/131517129,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Smith,1864-03-28,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Smith at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517130,https://catalog.archives.gov/id/131517130,National Archives at Philadelphia,Correspondence Relating to the Employment of Ellen Smith,1864-10-07,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ellen Smith at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131517131,https://catalog.archives.gov/id/131517131,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Smith ,1864-05-14,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Smith at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
